Avalanche Movement, Number Avalanches
198, 13
199, 11
200, 13
201, 11
202, 5
203, 10
204, 5
205, 8
206, 10
207, 5
208, 10
209, 6
210, 10
211, 8
212, 5
213, 6
214, 4
215, 9
216, 8
217, 3
218, 4
219, 6
220, 5
221, 9
222, 7
223, 3
224, 8
225, 8
226, 6
227, 6
228, 4
229, 5
230, 12
231, 8
232, 8
233, 9
234, 3
235, 7
236, 4
237, 4
238, 4
239, 8
240, 8
241, 7
242, 8
243, 5
244, 4
245, 7
246, 2
247, 3
248, 5
249, 9
250, 4
251, 6
252, 7
253, 7
254, 2
255, 5
256, 4
257, 7
258, 2
259, 10
260, 3
261, 3
262, 5
263, 8
264, 5
265, 9
266, 4
267, 7
268, 6
269, 6
270, 5
271, 7
272, 6
273, 5
274, 4
275, 5
276, 2
277, 7
278, 2
279, 9
280, 6
281, 5
282, 4
283, 5
284, 5
285, 3
286, 5
287, 7
288, 2
289, 6
290, 2
291, 2
292, 6
293, 5
294, 7
295, 4
296, 5
297, 7
298, 3
299, 1
300, 8
301, 5
302, 3
303, 7
304, 2
305, 3
306, 5
307, 3
308, 6
309, 3
310, 8
311, 7
312, 6
313, 5
314, 3
315, 1
316, 2
317, 5
318, 6
319, 7
320, 1
321, 8
322, 8
323, 6
324, 7
325, 5
326, 6
327, 3
328, 4
329, 4
330, 3
331, 6
333, 4
334, 4
335, 3
336, 6
337, 2
338, 3
339, 6
340, 2
341, 9
342, 6
343, 2
344, 5
345, 3
346, 4
347, 5
348, 3
349, 3
350, 3
351, 2
352, 3
353, 2
354, 5
355, 2
357, 4
358, 1
359, 8
360, 5
361, 4
362, 5
363, 4
364, 6
366, 6
367, 1
368, 2
369, 4
370, 4
372, 4
373, 1
374, 6
375, 3
376, 3
377, 3
378, 3
379, 3
380, 2
381, 3
382, 4
383, 5
384, 4
385, 1
386, 1
387, 2
388, 6
389, 2
391, 1
392, 2
393, 4
394, 6
395, 1
396, 2
397, 7
398, 4
399, 4
400, 6
401, 2
402, 3
403, 1
404, 2
405, 3
406, 5
407, 4
408, 3
409, 4
410, 4
411, 3
412, 3
413, 2
414, 4
415, 6
416, 5
417, 5
418, 3
419, 5
420, 3
421, 3
422, 4
423, 1
424, 3
425, 4
426, 2
427, 5
428, 1
429, 5
430, 3
431, 3
432, 1
434, 3
435, 2
436, 1
438, 3
439, 1
440, 1
441, 2
442, 3
443, 4
444, 2
445, 5
446, 2
447, 1
448, 5
449, 6
450, 1
451, 3
452, 2
453, 2
454, 3
455, 3
456, 5
457, 1
458, 3
459, 2
460, 6
461, 3
462, 4
463, 1
464, 3
465, 1
466, 2
467, 2
469, 2
470, 2
471, 5
472, 6
473, 4
475, 3
476, 2
477, 2
478, 2
479, 4
480, 2
481, 2
482, 2
483, 2
484, 1
486, 5
487, 5
488, 1
489, 1
490, 6
491, 3
492, 2
493, 4
494, 5
495, 1
497, 2
498, 1
499, 2
500, 1
501, 2
502, 3
503, 3
504, 3
505, 1
506, 2
508, 1
509, 4
510, 2
511, 2
513, 3
514, 5
515, 4
516, 4
517, 5
518, 2
519, 2
520, 3
521, 2
523, 5
524, 3
525, 1
526, 1
528, 1
529, 3
530, 2
531, 4
532, 3
533, 5
534, 3
535, 3
536, 2
538, 1
539, 2
540, 5
542, 3
543, 1
544, 1
545, 2
546, 1
547, 3
548, 2
549, 2
550, 2
551, 1
552, 1
553, 2
554, 3
555, 2
556, 1
557, 2
558, 5
560, 4
562, 3
563, 1
564, 4
565, 1
566, 1
567, 1
568, 6
570, 2
571, 3
572, 1
573, 5
575, 3
576, 3
577, 1
578, 2
580, 3
581, 3
584, 2
586, 3
587, 1
588, 1
589, 1
590, 1
591, 1
592, 2
594, 3
595, 2
597, 1
598, 2
599, 1
600, 3
601, 2
602, 2
603, 4
604, 2
607, 2
608, 1
610, 2
611, 2
612, 1
613, 3
616, 1
617, 1
618, 2
619, 2
620, 2
621, 1
623, 1
624, 3
625, 2
626, 3
627, 3
628, 2
630, 2
631, 2
632, 1
633, 1
634, 5
635, 1
636, 2
638, 2
640, 1
641, 2
643, 1
647, 3
648, 1
650, 3
651, 2
652, 1
653, 1
654, 1
655, 2
657, 3
658, 2
659, 3
660, 1
662, 1
663, 1
666, 2
668, 3
669, 2
670, 2
671, 3
672, 3
673, 2
674, 4
675, 2
676, 2
677, 4
678, 2
679, 1
682, 2
683, 1
684, 2
686, 2
687, 1
688, 2
689, 3
690, 1
691, 4
693, 3
694, 1
696, 1
697, 2
698, 3
699, 2
700, 3
701, 2
703, 2
704, 1
706, 2
707, 3
709, 2
710, 2
711, 1
712, 2
713, 2
714, 2
716, 3
717, 2
718, 2
719, 1
720, 1
721, 3
723, 1
724, 1
725, 2
726, 2
727, 1
730, 2
734, 1
735, 1
736, 1
737, 2
738, 1
739, 2
740, 1
741, 2
743, 2
744, 1
745, 3
747, 1
748, 2
750, 1
752, 3
754, 1
756, 5
763, 2
764, 3
765, 1
767, 3
769, 1
770, 2
771, 1
772, 3
773, 1
774, 3
775, 2
776, 2
777, 1
779, 1
780, 1
781, 1
783, 2
784, 1
785, 1
786, 1
788, 1
789, 2
790, 1
792, 3
793, 1
794, 2
796, 3
798, 1
799, 1
800, 1
803, 3
804, 2
805, 2
806, 2
807, 2
809, 1
810, 2
811, 1
812, 1
813, 2
814, 2
815, 1
818, 1
820, 1
821, 2
822, 3
823, 1
825, 1
826, 2
827, 1
828, 1
829, 1
831, 2
834, 2
836, 2
839, 1
841, 1
842, 1
843, 2
845, 1
846, 1
848, 2
849, 1
851, 1
853, 3
855, 2
856, 1
857, 1
860, 2
861, 1
862, 1
864, 2
865, 1
866, 1
867, 2
869, 1
871, 1
872, 3
876, 1
878, 1
880, 1
881, 1
884, 1
886, 1
887, 1
891, 1
892, 1
893, 3
895, 1
896, 1
898, 1
900, 2
901, 3
902, 2
903, 1
905, 1
906, 1
908, 1
910, 1
911, 1
915, 1
916, 1
917, 1
918, 1
920, 1
921, 1
922, 2
923, 1
927, 1
928, 1
930, 1
931, 1
932, 1
935, 2
936, 1
938, 2
940, 2
945, 1
946, 1
947, 1
950, 1
952, 1
954, 1
955, 2
956, 1
957, 1
958, 1
960, 1
964, 1
966, 2
967, 1
969, 3
970, 1
972, 1
973, 1
974, 1
975, 1
977, 3
980, 1
981, 1
983, 1
984, 2
985, 1
986, 1
987, 1
988, 2
989, 1
990, 1
993, 2
996, 1
997, 4
999, 1
1000, 1
1001, 2
1002, 1
1004, 1
1007, 1
1009, 2
1013, 3
1014, 2
1016, 1
1019, 2
1021, 2
1022, 2
1027, 1
1028, 1
1030, 1
1032, 2
1033, 1
1034, 1
1035, 1
1037, 1
1039, 2
1040, 1
1041, 2
1042, 1
1048, 1
1050, 2
1052, 1
1053, 1
1056, 3
1057, 2
1058, 1
1064, 2
1067, 1
1078, 1
1082, 1
1085, 1
1086, 1
1087, 2
1088, 2
1091, 1
1098, 1
1099, 1
1100, 1
1105, 1
1113, 2
1125, 1
1126, 1
1130, 1
1131, 1
1133, 1
1137, 1
1139, 1
1141, 1
1142, 1
1144, 1
1147, 1
1149, 1
1152, 1
1153, 1
1164, 2
1165, 1
1166, 1
1167, 1
1168, 1
1172, 1
1173, 1
1174, 1
1175, 1
1180, 1
1182, 1
1184, 1
1186, 2
1193, 1
1196, 1
1197, 1
1198, 2
1204, 1
1211, 2
1212, 2
1213, 2
1215, 1
1218, 1
1225, 1
1226, 1
1228, 1
1229, 1
1235, 2
1237, 3
1241, 2
1243, 1
1250, 1
1253, 1
1255, 1
1264, 3
1265, 2
1273, 1
1275, 1
1282, 1
1288, 1
1289, 2
1290, 1
1296, 1
1298, 1
1303, 1
1305, 1
1308, 1
1311, 1
1312, 1
1313, 1
1315, 2
1317, 1
1321, 1
1322, 2
1326, 1
1327, 1
1330, 1
1340, 1
1341, 1
1348, 1
1360, 3
1363, 1
1365, 1
1367, 1
1369, 2
1373, 1
1376, 1
1392, 1
1395, 1
1399, 1
1405, 1
1406, 2
1412, 3
1418, 1
1435, 1
1436, 1
1440, 1
1443, 1
1445, 1
1449, 1
1452, 2
1458, 1
1466, 1
1467, 1
1468, 1
1469, 1
1473, 1
1481, 1
1482, 1
1488, 1
1491, 1
1497, 1
1499, 1
1502, 1
1503, 1
1504, 1
1507, 1
1508, 1
1515, 1
1519, 1
1520, 2
1521, 1
1527, 1
1535, 1
1550, 1
1554, 1
1557, 1
1564, 1
1567, 1
1572, 1
1576, 1
1580, 1
1585, 1
1599, 1
1610, 1
1617, 1
1622, 1
1627, 1
1630, 2
1636, 2
1637, 1
1640, 1
1641, 1
1654, 1
1675, 1
1698, 1
1702, 1
1710, 1
1713, 1
1720, 2
1723, 1
1733, 1
1742, 1
1747, 2
1760, 1
1761, 1
1764, 1
1767, 1
1773, 1
1776, 1
1786, 1
1798, 1
1801, 1
1805, 1
1808, 1
1816, 1
1821, 1
1824, 1
1832, 2
1841, 1
1850, 1
1851, 1
1871, 1
1872, 1
1873, 1
1874, 1
1879, 1
1905, 1
1918, 1
1928, 1
1941, 1
1966, 1
1976, 1
1978, 1
1991, 1
2002, 1
2008, 1
2047, 1
2057, 1
2059, 1
2069, 1
2070, 2
2080, 1
2086, 1
2115, 1
2122, 1
2126, 1
2140, 1
2149, 1
2152, 1
2154, 1
2175, 1
2190, 1
2197, 1
2211, 1
2217, 1
2236, 1
2244, 1
2246, 1
2248, 1
2258, 1
2267, 1
2272, 1
2287, 1
2298, 1
2308, 1
2335, 1
2348, 1
2360, 1
2378, 1
2385, 1
2387, 1
2407, 1
2413, 1
2484, 1
2487, 1
2492, 1
2494, 1
2497, 1
2554, 1
2604, 1
2625, 1
2648, 1
2655, 1
2674, 1
2691, 1
2733, 1
2752, 1
2758, 1
2764, 1
2795, 1
2837, 1
2864, 1
2936, 1
2946, 1
3016, 1
3054, 1
3073, 1
3078, 1
3084, 1
3099, 1
3102, 1
3175, 1
3301, 1
3435, 1
3536, 1
3549, 1
3936, 1
4039, 1
4107, 1
4154, 1
4230, 1
4702, 1
6046, 1
